rate_date,currency,rate_year,rate_month,buying_rate
2008-09-26,POUNDS STERLING,2008,September,212.8269
2008-10-02,POUNDS STERLING,2008,October,204.2407
2008-10-03,POUNDS STERLING,2008,October,204.1367
2008-10-06,POUNDS STERLING,2008,October,203.3564
2008-10-07,POUNDS STERLING,2008,October,202.5592
2008-10-08,POUNDS STERLING,2008,October,201.0
2008-10-09,POUNDS STERLING,2008,October,200.6988
2008-10-10,POUNDS STERLING,2008,October,196.0884
2008-10-13,POUNDS STERLING,2008,October,200.1788
2008-10-14,POUNDS STERLING,2008,October,203.3218
2008-10-15,POUNDS STERLING,2008,October,202.7671
2008-10-16,POUNDS STERLING,2008,October,199.3931
2008-10-17,POUNDS STERLING,2008,October,199.8206
2008-10-20,POUNDS STERLING,2008,October,201.0051
2008-10-21,POUNDS STERLING,2008,October,196.3018
2008-10-22,POUNDS STERLING,2008,October,188.9107
2008-10-23,POUNDS STERLING,2008,October,186.9807
2008-10-24,POUNDS STERLING,2008,October,180.6475
2008-10-27,POUNDS STERLING,2008,October,177.92
2008-10-28,POUNDS STERLING,2008,October,181.7685
2008-10-29,POUNDS STERLING,2008,October,185.7788
2008-10-30,POUNDS STERLING,2008,October,190.4478
2008-10-31,POUNDS STERLING,2008,October,186.9576
2008-11-03,POUNDS STERLING,2008,November,187.1541
2008-11-05,POUNDS STERLING,2008,November,184.6809
2008-11-06,POUNDS STERLING,2008,November,184.6693
2008-11-07,POUNDS STERLING,2008,November,181.965
2008-11-10,POUNDS STERLING,2008,November,182.4966
2008-11-11,POUNDS STERLING,2008,November,180.139
2008-11-12,POUNDS STERLING,2008,November,176.6603
2008-11-13,POUNDS STERLING,2008,November,172.3033
2008-11-14,POUNDS STERLING,2008,November,171.5406
2008-11-17,POUNDS STERLING,2008,November,172.4189
2008-11-18,POUNDS STERLING,2008,November,173.7479
2008-11-19,POUNDS STERLING,2008,November,174.16400000000002
2008-11-20,POUNDS STERLING,2008,November,171.5983
2008-11-21,POUNDS STERLING,2008,November,172.9736
2008-11-24,POUNDS STERLING,2008,November,173.3238
2008-11-25,POUNDS STERLING,2008,November,174.6183
2008-11-26,POUNDS STERLING,2008,November,177.1414
2008-11-27,POUNDS STERLING,2008,November,178.2976
2008-11-28,POUNDS STERLING,2008,November,177.2686
2008-12-01,POUNDS STERLING,2008,December,176.5666
2008-12-02,POUNDS STERLING,2008,December,173.7275
2008-12-03,POUNDS STERLING,2008,December,184.6351
2008-12-04,POUNDS STERLING,2008,December,182.4458
2008-12-05,POUNDS STERLING,2008,December,183.5592
2008-12-10,POUNDS STERLING,2008,December,193.0175
2008-12-11,POUNDS STERLING,2008,December,194.32
2008-12-12,POUNDS STERLING,2008,December,194.5414
2008-12-15,POUNDS STERLING,2008,December,195.0103
2008-12-16,POUNDS STERLING,2008,December,198.7224
2008-12-17,POUNDS STERLING,2008,December,200.2985
2008-12-18,POUNDS STERLING,2008,December,201.9787
2008-12-19,POUNDS STERLING,2008,December,194.9843
2008-12-22,POUNDS STERLING,2008,December,192.8742
2008-12-23,POUNDS STERLING,2008,December,193.0826
2008-12-24,POUNDS STERLING,2008,December,192.2751
2008-12-29,POUNDS STERLING,2008,December,189.5919
2008-12-30,POUNDS STERLING,2008,December,188.8755
2008-12-31,POUNDS STERLING,2008,December,189.7482
2009-01-02,POUNDS STERLING,2009,January,187.56
2009-01-05,POUNDS STERLING,2009,January,188.9797
2009-01-06,POUNDS STERLING,2009,January,188.9016
2009-01-07,POUNDS STERLING,2009,January,208.0526
2009-01-08,POUNDS STERLING,2009,January,212.43599999999998
2009-01-09,POUNDS STERLING,2009,January,218.7614
2009-01-12,POUNDS STERLING,2009,January,223.5596
2009-01-13,POUNDS STERLING,2009,January,217.0781
2009-01-14,POUNDS STERLING,2009,January,216.8695
2009-01-15,POUNDS STERLING,2009,January,212.7213
2009-01-16,POUNDS STERLING,2009,January,212.8142
2009-01-19,POUNDS STERLING,2009,January,209.5097
2009-01-20,POUNDS STERLING,2009,January,199.17
2009-01-21,POUNDS STERLING,2009,January,196.7823
2009-01-22,POUNDS STERLING,2009,January,196.7823
2009-01-23,POUNDS STERLING,2009,January,194.2512
2009-01-26,POUNDS STERLING,2009,January,198.4082
2009-01-27,POUNDS STERLING,2009,January,201.8139
2009-01-28,POUNDS STERLING,2009,January,205.3054
2009-01-29,POUNDS STERLING,2009,January,205.3341
2009-02-02,POUNDS STERLING,2009,February,203.9969
2009-02-03,POUNDS STERLING,2009,February,205.6419
2009-02-04,POUNDS STERLING,2009,February,208.7444
2009-02-05,POUNDS STERLING,2009,February,208.7444
2009-02-06,POUNDS STERLING,2009,February,211.4861
2009-02-09,POUNDS STERLING,2009,February,215.9858
2009-02-10,POUNDS STERLING,2009,February,214.3056
2009-02-11,POUNDS STERLING,2009,February,213.6288
2009-02-12,POUNDS STERLING,2009,February,205.0455
2009-02-13,POUNDS STERLING,2009,February,208.3401
2009-02-16,POUNDS STERLING,2009,February,206.6274
2009-02-17,POUNDS STERLING,2009,February,206.43900000000002
2009-02-18,POUNDS STERLING,2009,February,206.0333
2009-02-19,POUNDS STERLING,2009,February,208.5256
2009-02-20,POUNDS STERLING,2009,February,207.4533
2009-02-23,POUNDS STERLING,2009,February,212.293
2009-02-24,POUNDS STERLING,2009,February,210.4817
2009-02-25,POUNDS STERLING,2009,February,208.3378
2009-02-26,POUNDS STERLING,2009,February,206.701
2009-02-27,POUNDS STERLING,2009,February,205.687
2009-03-02,POUNDS STERLING,2009,March,205.0293
2009-03-03,POUNDS STERLING,2009,March,204.1302
2009-03-04,POUNDS STERLING,2009,March,204.7576
2009-03-05,POUNDS STERLING,2009,March,205.0046
2009-03-06,POUNDS STERLING,2009,March,207.5325
2009-03-10,POUNDS STERLING,2009,March,201.2709
2009-03-11,POUNDS STERLING,2009,March,201.1173
2009-03-12,POUNDS STERLING,2009,March,200.9717
2009-03-13,POUNDS STERLING,2009,March,204.204
2009-03-16,POUNDS STERLING,2009,March,206.62099999999998
2009-03-17,POUNDS STERLING,2009,March,203.5634
2009-03-18,POUNDS STERLING,2009,March,204.1403
2009-03-19,POUNDS STERLING,2009,March,211.6537
2009-03-23,POUNDS STERLING,2009,March,211.3085
2009-03-24,POUNDS STERLING,2009,March,212.80200000000002
2009-03-25,POUNDS STERLING,2009,March,210.8865
2009-03-26,POUNDS STERLING,2009,March,209.2505
2009-03-27,POUNDS STERLING,2009,March,207.5136
2009-03-30,POUNDS STERLING,2009,March,205.5305
2009-03-31,POUNDS STERLING,2009,March,207.1959
2009-04-01,POUNDS STERLING,2009,April,208.266
2009-04-02,POUNDS STERLING,2009,April,212.5943
2009-04-03,POUNDS STERLING,2009,April,213.5627
2009-04-06,POUNDS STERLING,2009,April,213.418
2009-04-07,POUNDS STERLING,2009,April,212.4506
2009-04-08,POUNDS STERLING,2009,April,212.8994
2009-04-09,POUNDS STERLING,2009,April,212.7112
2009-04-14,POUNDS STERLING,2009,April,215.5183
2009-04-15,POUNDS STERLING,2009,April,216.4516
2009-04-16,POUNDS STERLING,2009,April,216.4082
2009-04-17,POUNDS STERLING,2009,April,214.2347
2009-04-20,POUNDS STERLING,2009,April,210.4787
2009-04-21,POUNDS STERLING,2009,April,210.77200000000002
2009-04-22,POUNDS STERLING,2009,April,211.7714
2009-04-23,POUNDS STERLING,2009,April,210.3776
2009-04-24,POUNDS STERLING,2009,April,212.7329
2009-04-27,POUNDS STERLING,2009,April,211.2475
2009-04-28,POUNDS STERLING,2009,April,211.3488
2009-04-29,POUNDS STERLING,2009,April,213.9593
2009-04-30,POUNDS STERLING,2009,April,214.8287
2009-05-04,POUNDS STERLING,2009,May,215.528
2009-05-05,POUNDS STERLING,2009,May,219.24
2009-05-06,POUNDS STERLING,2009,May,217.7905
2009-05-07,POUNDS STERLING,2009,May,219.0521
2009-05-08,POUNDS STERLING,2009,May,219.0376
2009-05-11,POUNDS STERLING,2009,May,219.0545
2009-05-12,POUNDS STERLING,2009,May,222.5916
2009-05-13,POUNDS STERLING,2009,May,220.1162
2009-05-14,POUNDS STERLING,2009,May,219.4187
2009-05-15,POUNDS STERLING,2009,May,221.8584
2009-05-18,POUNDS STERLING,2009,May,222.7482
2009-05-19,POUNDS STERLING,2009,May,221.7217
2009-05-20,POUNDS STERLING,2009,May,228.6537
2009-05-21,POUNDS STERLING,2009,May,227.7071
2009-05-22,POUNDS STERLING,2009,May,231.9158
2009-05-25,POUNDS STERLING,2009,May,231.7119
2009-05-26,POUNDS STERLING,2009,May,230.9928
2009-05-27,POUNDS STERLING,2009,May,232.4789
2009-05-28,POUNDS STERLING,2009,May,232.0418
2009-06-01,POUNDS STERLING,2009,June,238.5838
2009-06-02,POUNDS STERLING,2009,June,240.2593
2009-06-03,POUNDS STERLING,2009,June,240.5001
2009-06-04,POUNDS STERLING,2009,June,235.7345
2009-06-05,POUNDS STERLING,2009,June,235.0203
2009-06-08,POUNDS STERLING,2009,June,232.0194
2009-06-09,POUNDS STERLING,2009,June,232.4275
2009-06-10,POUNDS STERLING,2009,June,239.3798
2009-06-11,POUNDS STERLING,2009,June,239.7733
2009-06-12,POUNDS STERLING,2009,June,238.4033
2009-06-15,POUNDS STERLING,2009,June,238.2778
2009-06-16,POUNDS STERLING,2009,June,240.2156
2009-06-17,POUNDS STERLING,2009,June,236.4565
2009-06-18,POUNDS STERLING,2009,June,236.3545
2009-06-19,POUNDS STERLING,2009,June,239.3851
2009-06-22,POUNDS STERLING,2009,June,239.644
2009-06-23,POUNDS STERLING,2009,June,237.6763
2009-06-24,POUNDS STERLING,2009,June,240.7809
2009-06-25,POUNDS STERLING,2009,June,236.8746
2009-06-26,POUNDS STERLING,2009,June,240.606
2009-06-29,POUNDS STERLING,2009,June,241.4786
2009-06-30,POUNDS STERLING,2009,June,242.0908
2009-07-01,POUNDS STERLING,2009,July,239.6328
2009-07-02,POUNDS STERLING,2009,July,239.1083
2009-07-03,POUNDS STERLING,2009,July,238.3215
2009-07-06,POUNDS STERLING,2009,July,235.0432
2009-07-07,POUNDS STERLING,2009,July,236.6022
2009-07-08,POUNDS STERLING,2009,July,233.2035
2009-07-09,POUNDS STERLING,2009,July,235.6975
2009-07-10,POUNDS STERLING,2009,July,234.958
2009-07-13,POUNDS STERLING,2009,July,233.4079
2009-07-14,POUNDS STERLING,2009,July,236.7742
2009-07-15,POUNDS STERLING,2009,July,238.5245
2009-07-16,POUNDS STERLING,2009,July,238.6262
2009-07-17,POUNDS STERLING,2009,July,236.7082
2009-07-20,POUNDS STERLING,2009,July,241.1957
2009-07-21,POUNDS STERLING,2009,July,239.5054
2009-07-22,POUNDS STERLING,2009,July,240.2535
2009-07-23,POUNDS STERLING,2009,July,241.3953
2009-07-24,POUNDS STERLING,2009,July,240.83900000000003
2009-07-27,POUNDS STERLING,2009,July,243.3592
2009-07-28,POUNDS STERLING,2009,July,243.2118
2009-07-29,POUNDS STERLING,2009,July,243.355
2009-07-30,POUNDS STERLING,2009,July,244.0244
2009-07-31,POUNDS STERLING,2009,July,244.6938
2009-08-03,POUNDS STERLING,2009,August,241.4266
2009-08-04,POUNDS STERLING,2009,August,252.8444
2009-08-05,POUNDS STERLING,2009,August,254.0958
2009-08-06,POUNDS STERLING,2009,August,251.6769
2009-08-07,POUNDS STERLING,2009,August,250.139
2009-08-10,POUNDS STERLING,2009,August,247.6993
2009-08-11,POUNDS STERLING,2009,August,245.4791
2009-08-12,POUNDS STERLING,2009,August,245.0248
2009-08-13,POUNDS STERLING,2009,August,247.5588
2009-08-14,POUNDS STERLING,2009,August,247.2607
2009-08-17,POUNDS STERLING,2009,August,243.1011
2009-08-18,POUNDS STERLING,2009,August,245.6387
2009-08-19,POUNDS STERLING,2009,August,245.1386
2009-08-20,POUNDS STERLING,2009,August,246.2137
2009-08-21,POUNDS STERLING,2009,August,247.483
2009-08-24,POUNDS STERLING,2009,August,246.7585
2009-08-25,POUNDS STERLING,2009,August,245.0247
2009-08-26,POUNDS STERLING,2009,August,243.1898
2009-08-27,POUNDS STERLING,2009,August,242.5166
2009-08-28,POUNDS STERLING,2009,August,244.59599999999998
2009-08-31,POUNDS STERLING,2009,August,243.0491
2009-09-01,POUNDS STERLING,2009,September,243.3339
2009-09-02,POUNDS STERLING,2009,September,243.9001
2009-09-03,POUNDS STERLING,2009,September,246.291
2009-09-04,POUNDS STERLING,2009,September,246.0504
2009-09-07,POUNDS STERLING,2009,September,247.63
2009-09-08,POUNDS STERLING,2009,September,249.8017
2009-09-09,POUNDS STERLING,2009,September,249.1524
2009-09-10,POUNDS STERLING,2009,September,250.903
2009-09-11,POUNDS STERLING,2009,September,252.0499
2009-09-14,POUNDS STERLING,2009,September,249.8922
2009-09-15,POUNDS STERLING,2009,September,248.4595
2009-09-16,POUNDS STERLING,2009,September,248.6722
2009-09-17,POUNDS STERLING,2009,September,248.8228
2009-09-18,POUNDS STERLING,2009,September,246.172
2009-09-23,POUNDS STERLING,2009,September,246.7064
2009-09-24,POUNDS STERLING,2009,September,243.3612
2009-09-25,POUNDS STERLING,2009,September,240.046
2009-09-28,POUNDS STERLING,2009,September,235.8487
2009-09-29,POUNDS STERLING,2009,September,237.3338
2009-09-30,POUNDS STERLING,2009,September,235.8093
2009-10-02,POUNDS STERLING,2009,October,232.0489
2009-10-05,POUNDS STERLING,2009,October,231.972
2009-10-06,POUNDS STERLING,2009,October,231.3463
2009-10-07,POUNDS STERLING,2009,October,231.0553
2009-10-08,POUNDS STERLING,2009,October,233.66
2009-10-09,POUNDS STERLING,2009,October,232.81599999999997
2009-10-12,POUNDS STERLING,2009,October,231.1217
2009-10-13,POUNDS STERLING,2009,October,230.7128
2009-10-14,POUNDS STERLING,2009,October,234.8291
2009-10-15,POUNDS STERLING,2009,October,238.4566
2009-10-16,POUNDS STERLING,2009,October,239.4993
2009-10-19,POUNDS STERLING,2009,October,240.232
2009-10-20,POUNDS STERLING,2009,October,241.7041
2009-10-21,POUNDS STERLING,2009,October,244.5898
2009-10-22,POUNDS STERLING,2009,October,244.5898
2009-10-23,POUNDS STERLING,2009,October,241.918
2009-10-26,POUNDS STERLING,2009,October,241.8682
2009-10-27,POUNDS STERLING,2009,October,242.8755
2009-10-28,POUNDS STERLING,2009,October,241.646
2009-10-29,POUNDS STERLING,2009,October,243.9421
2009-10-30,POUNDS STERLING,2009,October,244.9347
2009-11-02,POUNDS STERLING,2009,November,242.7451
2009-11-03,POUNDS STERLING,2009,November,241.6918
2009-11-04,POUNDS STERLING,2009,November,245.5813
2009-11-05,POUNDS STERLING,2009,November,245.2841
2009-11-06,POUNDS STERLING,2009,November,246.8596
2009-11-09,POUNDS STERLING,2009,November,250.3387
2009-11-10,POUNDS STERLING,2009,November,248.4759
2009-11-11,POUNDS STERLING,2009,November,248.5365
2009-11-12,POUNDS STERLING,2009,November,247.1051
2009-11-13,POUNDS STERLING,2009,November,248.9988
2009-11-16,POUNDS STERLING,2009,November,249.3567
2009-11-17,POUNDS STERLING,2009,November,250.132
2009-11-18,POUNDS STERLING,2009,November,250.0041
2009-11-19,POUNDS STERLING,2009,November,247.3861
2009-11-20,POUNDS STERLING,2009,November,245.4821
2009-11-23,POUNDS STERLING,2009,November,244.9788
2009-11-25,POUNDS STERLING,2009,November,246.4873
2009-11-30,POUNDS STERLING,2009,November,242.6932
2009-12-01,POUNDS STERLING,2009,December,244.0337
2009-12-02,POUNDS STERLING,2009,December,245.8309
2009-12-03,POUNDS STERLING,2009,December,245.0649
2009-12-04,POUNDS STERLING,2009,December,245.5216
2009-12-07,POUNDS STERLING,2009,December,242.0383
2009-12-08,POUNDS STERLING,2009,December,241.2534
2009-12-09,POUNDS STERLING,2009,December,239.8452
2009-12-10,POUNDS STERLING,2009,December,239.7864
2009-12-11,POUNDS STERLING,2009,December,239.6247
2009-12-14,POUNDS STERLING,2009,December,238.5957
2009-12-15,POUNDS STERLING,2009,December,238.6398
2009-12-16,POUNDS STERLING,2009,December,240.7144
2009-12-17,POUNDS STERLING,2009,December,237.3164
2009-12-18,POUNDS STERLING,2009,December,238.2726
2009-12-21,POUNDS STERLING,2009,December,237.287
2009-12-22,POUNDS STERLING,2009,December,235.6983
2009-12-23,POUNDS STERLING,2009,December,234.6833
2009-12-28,POUNDS STERLING,2009,December,235.0511
2009-12-29,POUNDS STERLING,2009,December,235.4041
2009-12-30,POUNDS STERLING,2009,December,233.4477
2009-12-31,POUNDS STERLING,2009,December,238.3167
2010-01-04,POUNDS STERLING,2010,January,237.8585
2010-01-05,POUNDS STERLING,2010,January,236.4805
2010-01-06,POUNDS STERLING,2010,January,234.8356
2010-01-07,POUNDS STERLING,2010,January,233.7632
2010-01-08,POUNDS STERLING,2010,January,234.8944
2010-01-11,POUNDS STERLING,2010,January,238.4799
2010-01-12,POUNDS STERLING,2010,January,237.9492
2010-01-13,POUNDS STERLING,2010,January,240.6525
2010-01-14,POUNDS STERLING,2010,January,240.549
2010-01-15,POUNDS STERLING,2010,January,240.9481
2010-01-18,POUNDS STERLING,2010,January,240.2323
2010-01-19,POUNDS STERLING,2010,January,240.1735
2010-01-20,POUNDS STERLING,2010,January,239.4835
2010-01-21,POUNDS STERLING,2010,January,237.6885
2010-01-22,POUNDS STERLING,2010,January,237.9975
2010-01-25,POUNDS STERLING,2010,January,238.4372
2010-01-26,POUNDS STERLING,2010,January,237.9648
2010-01-27,POUNDS STERLING,2010,January,239.9133
2010-01-28,POUNDS STERLING,2010,January,240.1498
2010-01-29,POUNDS STERLING,2010,January,238.3907
2010-02-01,POUNDS STERLING,2010,February,235.024
2010-02-02,POUNDS STERLING,2010,February,235.9268
2010-02-03,POUNDS STERLING,2010,February,236.4229
2010-02-04,POUNDS STERLING,2010,February,234.2334
2010-02-05,POUNDS STERLING,2010,February,232.6061
2010-02-08,POUNDS STERLING,2010,February,230.4313
2010-02-09,POUNDS STERLING,2010,February,230.8308
2010-02-10,POUNDS STERLING,2010,February,231.1121
2010-02-11,POUNDS STERLING,2010,February,230.7136
2010-02-12,POUNDS STERLING,2010,February,230.5512
2010-02-15,POUNDS STERLING,2010,February,231.5952
2010-02-16,POUNDS STERLING,2010,February,231.1012
2010-02-17,POUNDS STERLING,2010,February,232.8648
2010-02-18,POUNDS STERLING,2010,February,230.3981
2010-02-19,POUNDS STERLING,2010,February,227.4882
2010-02-22,POUNDS STERLING,2010,February,228.4258
2010-02-23,POUNDS STERLING,2010,February,227.5697
2010-02-24,POUNDS STERLING,2010,February,227.5261
2010-02-25,POUNDS STERLING,2010,February,225.9761
2010-03-01,POUNDS STERLING,2010,March,219.3019
2010-03-02,POUNDS STERLING,2010,March,220.8497
2010-03-03,POUNDS STERLING,2010,March,221.731
2010-03-04,POUNDS STERLING,2010,March,222.1877
2010-03-05,POUNDS STERLING,2010,March,221.5248
2010-03-08,POUNDS STERLING,2010,March,222.7033
2010-03-09,POUNDS STERLING,2010,March,220.3463
2010-03-10,POUNDS STERLING,2010,March,219.9621
2010-03-11,POUNDS STERLING,2010,March,221.4198
2010-03-12,POUNDS STERLING,2010,March,223.0543
2010-03-15,POUNDS STERLING,2010,March,221.7912
2010-03-16,POUNDS STERLING,2010,March,223.1321
2010-03-17,POUNDS STERLING,2010,March,226.1116
2010-03-18,POUNDS STERLING,2010,March,225.183
2010-03-19,POUNDS STERLING,2010,March,223.1489
2010-03-22,POUNDS STERLING,2010,March,220.7293
2010-03-23,POUNDS STERLING,2010,March,220.8324
2010-03-24,POUNDS STERLING,2010,March,220.4197
2010-03-25,POUNDS STERLING,2010,March,220.02200000000002
2010-03-26,POUNDS STERLING,2010,March,219.0498
2010-03-29,POUNDS STERLING,2010,March,221.0585
2010-03-30,POUNDS STERLING,2010,March,222.5483
2010-03-31,POUNDS STERLING,2010,March,223.351
2010-04-01,POUNDS STERLING,2010,April,224.2937
2010-04-06,POUNDS STERLING,2010,April,223.5867
2010-04-07,POUNDS STERLING,2010,April,223.4813
2010-04-08,POUNDS STERLING,2010,April,223.7022
2010-04-09,POUNDS STERLING,2010,April,226.338
2010-04-12,POUNDS STERLING,2010,April,227.00400000000002
2010-04-13,POUNDS STERLING,2010,April,227.1661
2010-04-14,POUNDS STERLING,2010,April,227.4937
2010-04-15,POUNDS STERLING,2010,April,227.4642
2010-04-16,POUNDS STERLING,2010,April,227.641
2010-04-19,POUNDS STERLING,2010,April,224.7413
2010-04-20,POUNDS STERLING,2010,April,226.9082
2010-04-21,POUNDS STERLING,2010,April,226.8358
2010-04-22,POUNDS STERLING,2010,April,226.9685
2010-04-23,POUNDS STERLING,2010,April,226.1871
2010-04-26,POUNDS STERLING,2010,April,228.2422
2010-04-27,POUNDS STERLING,2010,April,226.0738
2010-04-28,POUNDS STERLING,2010,April,224.5443
2010-04-29,POUNDS STERLING,2010,April,225.2971
2010-04-30,POUNDS STERLING,2010,April,226.2714
2010-05-04,POUNDS STERLING,2010,May,223.9687
2010-05-05,POUNDS STERLING,2010,May,223.5183
2010-05-07,POUNDS STERLING,2010,May,216.7929
2010-05-10,POUNDS STERLING,2010,May,221.77200000000002
2010-05-11,POUNDS STERLING,2010,May,218.2563
2010-05-12,POUNDS STERLING,2010,May,220.769
2010-05-13,POUNDS STERLING,2010,May,218.3597
2010-05-14,POUNDS STERLING,2010,May,215.4922
2010-05-17,POUNDS STERLING,2010,May,213.4658
2010-05-18,POUNDS STERLING,2010,May,213.7615
2010-05-19,POUNDS STERLING,2010,May,211.0665
2010-05-20,POUNDS STERLING,2010,May,212.8713
2010-05-21,POUNDS STERLING,2010,May,212.7529
2010-05-24,POUNDS STERLING,2010,May,212.3117
2010-05-25,POUNDS STERLING,2010,May,212.1343
2010-05-26,POUNDS STERLING,2010,May,212.8475
2010-05-27,POUNDS STERLING,2010,May,214.0298
2010-05-28,POUNDS STERLING,2010,May,215.6258
2010-06-01,POUNDS STERLING,2010,June,215.3007
2010-06-02,POUNDS STERLING,2010,June,216.7936
2010-06-03,POUNDS STERLING,2010,June,217.0743
2010-06-04,POUNDS STERLING,2010,June,215.2127
2010-06-07,POUNDS STERLING,2010,June,214.3393
2010-06-08,POUNDS STERLING,2010,June,213.2603
2010-06-09,POUNDS STERLING,2010,June,215.0468
